date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:09:10	8157/8157	---M--	200	added ('OK')	application/javascript	date:Sat,%2026%20Jun%202021%2005:15:08%20GMT	https://arvindproteins.com/js/wow.min.js	D:/download_websites/Minalagreeexport/arvindproteins.com/js/wow.min.js	(from https://arvindproteins.com/)
14:09:10	68265/68265	---M--	200	added ('OK')	application/javascript	date:Sat,%2026%20Jun%202021%2005:15:08%20GMT	https://arvindproteins.com/js/jquery.fancybox.min.js	D:/download_websites/Minalagreeexport/arvindproteins.com/js/jquery.fancybox.min.js	(from https://arvindproteins.com/)
14:09:11	1194303/1194303	---M--	200	added ('OK')	application/javascript	date:Sat,%2026%20Jun%202021%2005:15:08%20GMT	https://arvindproteins.com/js/all.min.js	D:/download_websites/Minalagreeexport/arvindproteins.com/js/all.min.js	(from https://arvindproteins.com/)
14:09:11	1146/1146	---M--	200	added ('OK')	application/javascript	date:Mon,%2024%20Jun%202024%2006:45:45%20GMT	https://arvindproteins.com/js/custome.js	D:/download_websites/Minalagreeexport/arvindproteins.com/js/custome.js	(from https://arvindproteins.com/)
14:09:11	130858/130858	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2026%20Jun%202021%2005:15:10%20GMT	https://arvindproteins.com/webfonts/fa-brands-400.eot	D:/download_websites/Minalagreeexport/arvindproteins.com/webfonts/fa-brands-400.eot	(from https://arvindproteins.com/css/all.min.css)
14:09:12	130858/130858	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2026%20Jun%202021%2005:15:10%20GMT	https://arvindproteins.com/webfonts/fa-brands-400.eot?	D:/download_websites/Minalagreeexport/arvindproteins.com/webfonts/fa-brands-400d41d.eot	(from https://arvindproteins.com/css/all.min.css)
14:09:12	75264/75264	---M--	200	added ('OK')	font/woff2	date:Sat,%2026%20Jun%202021%2005:15:10%20GMT	https://arvindproteins.com/webfonts/fa-brands-400.woff2	D:/download_websites/Minalagreeexport/arvindproteins.com/webfonts/fa-brands-400.woff2	(from https://arvindproteins.com/css/all.min.css)
14:09:12	88396/88396	---M--	200	added ('OK')	font/woff	date:Sat,%2026%20Jun%202021%2005:15:10%20GMT	https://arvindproteins.com/webfonts/fa-brands-400.woff	D:/download_websites/Minalagreeexport/arvindproteins.com/webfonts/fa-brands-400.woff	(from https://arvindproteins.com/css/all.min.css)
14:09:12	130552/130552	---M--	200	added ('OK')	font/ttf	date:Sat,%2026%20Jun%202021%2005:15:10%20GMT	https://arvindproteins.com/webfonts/fa-brands-400.ttf	D:/download_websites/Minalagreeexport/arvindproteins.com/webfonts/fa-brands-400.ttf	(from https://arvindproteins.com/css/all.min.css)
14:09:13	34394/34394	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2026%20Jun%202021%2005:15:10%20GMT	https://arvindproteins.com/webfonts/fa-regular-400.eot	D:/download_websites/Minalagreeexport/arvindproteins.com/webfonts/fa-regular-400.eot	(from https://arvindproteins.com/css/all.min.css)
14:09:13	13592/13592	---M--	200	added ('OK')	font/woff2	date:Sat,%2026%20Jun%202021%2005:15:10%20GMT	https://arvindproteins.com/webfonts/fa-regular-400.woff2	D:/download_websites/Minalagreeexport/arvindproteins.com/webfonts/fa-regular-400.woff2	(from https://arvindproteins.com/css/all.min.css)
14:09:13	34394/34394	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2026%20Jun%202021%2005:15:10%20GMT	https://arvindproteins.com/webfonts/fa-regular-400.eot?	D:/download_websites/Minalagreeexport/arvindproteins.com/webfonts/fa-regular-400d41d.eot	(from https://arvindproteins.com/css/all.min.css)
14:09:13	702081/702081	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2026%20Jun%202021%2005:15:10%20GMT	https://arvindproteins.com/webfonts/fa-brands-400.svg	D:/download_websites/Minalagreeexport/arvindproteins.com/webfonts/fa-brands-400.svg	(from https://arvindproteins.com/css/all.min.css)
14:09:13	16804/16804	---M--	200	added ('OK')	font/woff	date:Sat,%2026%20Jun%202021%2005:15:10%20GMT	https://arvindproteins.com/webfonts/fa-regular-400.woff	D:/download_websites/Minalagreeexport/arvindproteins.com/webfonts/fa-regular-400.woff	(from https://arvindproteins.com/css/all.min.css)
14:09:14	34096/34096	---M--	200	added ('OK')	font/ttf	date:Sat,%2026%20Jun%202021%2005:15:10%20GMT	https://arvindproteins.com/webfonts/fa-regular-400.ttf	D:/download_websites/Minalagreeexport/arvindproteins.com/webfonts/fa-regular-400.ttf	(from https://arvindproteins.com/css/all.min.css)
14:09:14	145255/145255	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2026%20Jun%202021%2005:15:10%20GMT	https://arvindproteins.com/webfonts/fa-regular-400.svg	D:/download_websites/Minalagreeexport/arvindproteins.com/webfonts/fa-regular-400.svg	(from https://arvindproteins.com/css/all.min.css)
14:09:14	192758/192758	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2026%20Jun%202021%2005:15:10%20GMT	https://arvindproteins.com/webfonts/fa-solid-900.eot	D:/download_websites/Minalagreeexport/arvindproteins.com/webfonts/fa-solid-900.eot	(from https://arvindproteins.com/css/all.min.css)
14:09:14	192758/192758	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2026%20Jun%202021%2005:15:10%20GMT	https://arvindproteins.com/webfonts/fa-solid-900.eot?	D:/download_websites/Minalagreeexport/arvindproteins.com/webfonts/fa-solid-900d41d.eot	(from https://arvindproteins.com/css/all.min.css)
14:09:14	75620/75620	---M--	200	added ('OK')	font/woff2	date:Sat,%2026%20Jun%202021%2005:15:08%20GMT	https://arvindproteins.com/webfonts/fa-solid-900.woff2	D:/download_websites/Minalagreeexport/arvindproteins.com/webfonts/fa-solid-900.woff2	(from https://arvindproteins.com/css/all.min.css)
14:09:15	98384/98384	---M--	200	added ('OK')	font/woff	date:Sat,%2026%20Jun%202021%2005:15:08%20GMT	https://arvindproteins.com/webfonts/fa-solid-900.woff	D:/download_websites/Minalagreeexport/arvindproteins.com/webfonts/fa-solid-900.woff	(from https://arvindproteins.com/css/all.min.css)
14:09:15	192472/192472	---M--	200	added ('OK')	font/ttf	date:Sat,%2026%20Jun%202021%2005:15:08%20GMT	https://arvindproteins.com/webfonts/fa-solid-900.ttf	D:/download_websites/Minalagreeexport/arvindproteins.com/webfonts/fa-solid-900.ttf	(from https://arvindproteins.com/css/all.min.css)
14:09:15	5520/5520	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Feb%202025%2008:39:15%20GMT	https://arvindproteins.com/css/owl.video.play.png	D:/download_websites/Minalagreeexport/arvindproteins.com/css/owl.video.play.png	(from https://arvindproteins.com/css/owl.carousel.min.css)
14:09:16	338832/338832	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jun%202024%2006:31:13%20GMT	https://arvindproteins.com/images/banner-bg.jpg	D:/download_websites/Minalagreeexport/arvindproteins.com/images/banner-bg.jpg	(from https://arvindproteins.com/css/style.css)
14:09:16	847272/847272	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2026%20Jun%202021%2005:15:10%20GMT	https://arvindproteins.com/webfonts/fa-solid-900.svg	D:/download_websites/Minalagreeexport/arvindproteins.com/webfonts/fa-solid-900.svg	(from https://arvindproteins.com/css/all.min.css)
14:09:16	4509/4509	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Jun%202024%2006:31:15%20GMT	https://arvindproteins.com/images/logo.png	D:/download_websites/Minalagreeexport/arvindproteins.com/images/logo.png	(from https://arvindproteins.com/css/style.css)
14:09:16	5520/5520	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Feb%202025%2008:39:16%20GMT	https://arvindproteins.com/images/check-icon.svg	D:/download_websites/Minalagreeexport/arvindproteins.com/images/check-icon.svg	(from https://arvindproteins.com/css/style.css)
14:09:16	5520/5520	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Feb%202025%2008:39:16%20GMT	https://arvindproteins.com/images/arrow-pointing-to-right-dark.svg	D:/download_websites/Minalagreeexport/arvindproteins.com/images/arrow-pointing-to-right-dark.svg	(from https://arvindproteins.com/css/style.css)
14:09:17	208/208	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Jun%202024%2006:31:17%20GMT	https://arvindproteins.com/images/plus.png	D:/download_websites/Minalagreeexport/arvindproteins.com/images/plus.png	(from https://arvindproteins.com/css/style.css)
14:09:17	590/590	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Jun%202024%2006:31:10%20GMT	https://arvindproteins.com/images/loupe.png	D:/download_websites/Minalagreeexport/arvindproteins.com/images/loupe.png	(from https://arvindproteins.com/css/style.css)
14:09:17	1941/1941	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Jun%202024%2006:31:13%20GMT	https://arvindproteins.com/images/setp-arrow.png	D:/download_websites/Minalagreeexport/arvindproteins.com/images/setp-arrow.png	(from https://arvindproteins.com/css/style.css)
14:09:17	212/212	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Jun%202024%2006:31:15%20GMT	https://arvindproteins.com/images/arrow.png	D:/download_websites/Minalagreeexport/arvindproteins.com/images/arrow.png	(from https://arvindproteins.com/css/style.css)
14:09:18	8751/8751	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jun%202024%2006:31:13%20GMT	https://arvindproteins.com/images/bg-section-03.jpg	D:/download_websites/Minalagreeexport/arvindproteins.com/images/bg-section-03.jpg	(from https://arvindproteins.com/products)
14:09:18	5520/5520	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Feb%202025%2008:39:18%20GMT	https://arvindproteins.com/product-detail/images/logo.png	D:/download_websites/Minalagreeexport/arvindproteins.com/product-detail/images/logo.png	(from https://arvindproteins.com/product-detail/raw-peanuts)
